#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	SRR11047625	SRR11047626	SRR11047627	SRR11047628	SRR11047629	SRR11047631	SRR11047632	SRR11047633	SRR11047634	SRR11047635	SRR11047636	SRR11047637	SRR11047639	SRR11047640	SRR11047641	SRR11047642	SRR11047643	SRR11047644	SRR11047645	SRR11047647	SRR11047648	SRR11047649	SRR11047650	SRR11047651	SRR11047653	SRR11047654	SRR11047655	SRR11047656	SRR11047657	SRR11047658	SRR11047659	SRR11047660	SRR11047661	SRR11047662	SRR11047663	SRR11047664	SRR11047665	SRR11047666	SRR11047667	SRR11047668	SRR11047669	SRR11047670	SRR11047671	SRR11047672
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Eisenbergiella|s__Eisenbergiella_tayi|t__SGB4988	0.050184	0.0	0.04103	0.004581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018683	0.0	0.004625	0.0	0.0	0.018877	0.046738	0.0	0.0	0.0	0.0	0.0	0.039831	0.055193	0.0	0.016636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034046	0.0	0.0	0.00688	0.0	0.707979	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3561|s__GGB3561_SGB4764|t__SGB4764	0.049793	0.0	0.0	0.399026	0.0	0.0	0.0	0.0	0.0	0.006822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019329	0.0	0.0	0.0	0.150699	0.0	0.0	0.036514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033231	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Frisingicoccus|s__Frisingicoccus_caecimuris|t__SGB4675	0.049166	0.00051	0.0	0.0	0.0	0.0	0.074594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.076306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.137984	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens|t__SGB14535_group	0.048873	0.0	0.403741	0.164055	0.058848	0.0	0.19631	0.085139	0.078683	0.044704	0.0	0.031392	0.346723	0.108438	0.113409	0.153283	0.0	0.0	0.167266	0.0	0.0	0.005516	0.0	0.0	0.609064	0.0	0.623569	0.14033	0.032159	0.0	0.0	0.102325	0.0	0.0	0.166076	0.354782	0.397167	0.0	0.0	0.0	0.365789	0.081353	0.0	0.008351
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales|f__Anaerovoracaceae|g__Emergencia|s__Emergencia_timonensis|t__SGB3970	0.048392	0.0	0.0	0.0	0.0	0.0	0.029453	0.0	0.0	0.0	0.0	0.0	0.028717	0.0	0.0	0.0	0.010012	0.059982	0.0	0.02297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007175	0.000459	0.0	0.0	0.0	0.0	0.0	0.006396	0.0	0.0	0.0	0.0	0.02754	0.0	0.047434	0.022084	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__GGB9186|s__GGB9186_SGB14125|t__SGB14125	0.041724	0.0	0.011295	0.0	0.0	0.0	0.027737	0.0	0.0	0.0	0.002549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002089	0.0	0.0	0.048076	0.0	0.0	0.0103	0.0	0.0	0.0	0.0	0.0	0.0	0.1068	0.0	0.0	0.00347
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_bolteae|t__SGB4758	0.040213	0.010434	0.0	0.08095	0.017193	0.0	0.001612	0.00168	0.0	0.0	0.0	0.002103	0.005987	0.005445	0.0	0.0	0.001617	0.142599	0.0	0.0	0.087458	0.179641	0.005672	0.004517	0.012469	0.122144	0.017931	0.015075	0.006324	0.054764	0.010224	0.0	0.128812	0.0	0.0	0.0	0.027432	0.0	0.113707	0.001334	0.0	0.092571	0.08271	0.010674
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB74505|s__GGB74505_SGB47518|t__SGB47518	0.039834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified|g__Negativibacillus|s__Negativibacillus_massiliensis|t__SGB14912	0.037704	0.0	0.0	0.0	0.0	0.01152	0.0	0.0	0.152773	0.0	0.631079	0.0	0.0	0.046014	0.021418	0.0	0.0	0.181842	0.0	0.0	0.0	0.0	0.0	0.0	2.155647	0.90073	0.0	0.564803	0.0	0.0	0.188691	0.0	0.0	0.0	0.036755	0.0	0.253093	0.0	0.0	0.0	0.058864	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales|f__Monoglobaceae|g__Monoglobus|s__Monoglobus_pectinilyticus|t__SGB4166	0.037089	0.0	0.0	0.0	0.009984	0.067453	0.007589	0.001903	0.409102	0.030829	0.066104	0.0	0.008094	0.0	0.0	0.0	0.029225	0.0	0.000193	0.034143	0.255054	0.0	0.006724	0.0	0.582899	0.0	0.0	0.0	0.0	0.139248	0.137686	0.082984	0.0	0.014883	0.351968	0.06046	0.0	0.009669	0.303727	0.385089	0.014719	0.070473	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__GGB9365|s__GGB9365_SGB14341|t__SGB14341	0.035867	0.0	0.0	0.0	0.009861	0.074766	0.18127	0.022943	0.006959	0.0	0.095475	0.0	0.0	0.0	0.0	0.034585	0.073655	0.0	0.06766	0.0	0.0	0.0	0.0	0.032704	0.300476	0.0	0.0	0.011612	0.003924	0.0	0.0	0.0	0.0	0.0	0.0	0.029743	0.0	0.0	0.0	0.144212	0.031842	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Butyricicoccaceae|g__GGB9574|s__GGB9574_SGB14987|t__SGB14987	0.03549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025022	0.0	0.0	0.0	0.025562	0.0	0.0	0.0	0.0	0.0	0.003497	0.0	0.0	0.006715	0.000281	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_AM73_11pH9A|t__SGB4573	0.03529	0.0	0.0	0.0	0.050153	0.228304	0.0	0.051686	0.21931	0.0	0.0	0.0	0.006038	0.05717	0.0	0.0	0.0	0.0	0.0	0.038083	0.0	0.056042	0.0	0.0	0.001758	0.0	0.023793	0.003216	0.0	0.0	0.0	0.0	0.0	0.002385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.209837	0.0	0.160276
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques|t__SGB4608	0.032013	0.22321	0.0	2.042404	0.222528	0.097049	0.030969	0.189718	0.255636	0.567191	0.346785	0.417071	0.300921	0.062994	0.0	0.027349	0.0	0.17106	0.0	0.2744	0.050696	0.005547	0.437809	0.0	0.011565	0.606027	2.603469	0.0	0.192406	0.075837	0.892345	0.451114	0.956162	0.017519	1.57106	0.045855	0.985134	0.0	0.0	0.652121	0.0	1.677235	0.150273	0.424606
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB36331|s__GGB36331_SGB15121|t__SGB15121	0.029403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01854	0.0	0.0	0.0	0.031018	0.0	0.0	0.0	0.039373	0.0	0.0	0.0	0.0	0.0	0.0	0.104527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011731	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis|t__SGB8071_group	0.028839	0.0	0.0	0.0	0.0	0.0	0.0	0.007748	0.0	0.0	0.0	0.00059	0.175841	0.08074	0.013283	0.318517	0.005206	0.0	0.0	0.011559	0.033346	0.078699	0.004951	0.0	0.003891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028939	0.012617	0.043006	0.031571	0.008152	0.0	0.0	0.055018	0.010104	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9621|s__GGB9621_SGB15073|t__SGB15073	0.027759	0.163833	0.0	0.040951	0.0	0.0	0.0	0.0	0.0	0.0	0.099803	0.0	0.0	0.006559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.221603	0.0	0.01	0.028377	0.0	0.008667	0.0	0.0	0.0	0.0	0.0	0.079243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massilimicrobiota|s__Massilimicrobiota_timonensis|t__SGB6767	0.026149	0.0	0.0	0.0	0.0	0.041306	0.0	0.0	0.0	0.0	0.002588	0.001941	0.021563	0.0	0.0	0.0	0.000125	0.002314	0.0	0.0	0.018353	0.0	0.0	0.002682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.120685	0.0	0.009235	0.095207	0.0	0.0	0.0	0.0	0.0	0.0	0.006817	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_lavalensis|t__SGB4725	0.026065	0.000726	0.0	0.02333	0.016156	0.0	0.0	0.023199	0.0	0.001396	0.0	0.023985	0.0	0.002141	0.0	0.0	0.003265	0.020915	0.0	0.002219	0.0	0.0	0.0	0.047138	0.008732	0.055709	0.0	0.040835	0.000146	0.001304	0.020758	0.0	0.0	0.0	0.0	0.0	0.0	0.004881	0.00087	0.0	0.0	0.0	0.007855	0.0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038|f__FGB3038|g__GGB9534|s__GGB9534_SGB14937|t__SGB14937	0.024133	0.0	0.140124	0.0	0.015993	0.029533	0.022013	0.0	0.044129	0.0	0.103418	0.006262	0.028365	0.292317	0.0	0.0	0.006654	0.192112	0.240073	0.0	0.0	0.067084	0.0	0.00639	0.0	0.0	0.0	0.0	0.0	0.045378	0.0	0.00424	0.0	0.117884	0.016813	0.001635	0.0	0.0	0.0	0.0	0.0	0.003093	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q3526|t__SGB4703	0.02295	0.081829	0.0	0.0	0.014667	0.0	0.059268	0.066683	0.0	0.051551	0.0	0.032286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010076	0.02022	0.101251	0.0	0.0	0.0	0.094267	0.0	0.102001	0.542704	0.0	1.328156	0.0	0.0	0.007806	0.0	0.003937	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified|g__GGB101075|s__GGB101075_SGB144811|t__SGB144811	0.022855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.269908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011|f__FGB1011|g__GGB2653|s__GGB2653_SGB3574|t__SGB3574	0.021931	0.0	0.028982	0.034787	0.039149	0.043081	0.007494	0.007858	0.127042	0.015722	0.023849	0.007616	0.011882	0.068362	0.0	0.017255	0.013066	0.0	0.065132	0.011965	0.0	0.011206	0.024316	0.0	0.245561	0.07048	0.024837	0.028057	0.0	0.007014	0.089392	0.0	0.0	0.031063	0.007207	0.021832	0.0	0.08953	0.0	0.003504	0.05548	0.219927	0.0	0.008507
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Clostridium_leptum|t__SGB14853	0.020601	0.0	0.157538	0.046737	0.004885	0.36591	0.0	0.040403	0.553901	0.013415	0.003051	0.005105	0.02321	0.127142	0.02687	0.007466	0.0	0.0	0.075137	0.002785	0.0	0.169077	0.0	0.212621	0.20027	0.172216	0.219345	0.174782	0.0	0.022357	0.487582	0.042461	0.0	0.088833	0.016575	0.173622	0.039047	0.000582	0.0	0.101353	0.0	0.268221	0.0	0.093016
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3550|s__GGB3550_SGB4746|t__SGB4746	0.019229	0.004967	0.0	0.066726	0.001628	0.0	0.049838	0.0	0.0	0.033589	0.155343	0.0	0.011362	0.007209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052735	0.0	0.0	0.042164	0.030044	0.013892	0.004755	0.028531	0.049027	0.0	0.024102	0.0	0.0	0.017654	0.0	0.014169	0.0	0.0	0.0	0.226239	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292|f__FGB1292|g__GGB3109|s__GGB3109_SGB4121|t__SGB4121	0.018719	0.0	0.058875	0.026542	0.014417	0.085439	0.0	0.0	0.0	0.0	0.0	0.026806	0.0	0.044667	0.020231	0.023853	0.0	0.0	0.041593	0.0	0.0	0.0	0.003796	0.0	0.209452	0.0	0.004451	0.056073	0.004328	0.014711	0.0	0.0	0.0	0.014046	0.0	0.001259	0.0	0.0	0.0	0.001273	0.027565	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_marasmi|t__SGB4786	0.018592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020112	0.0	0.0	0.022204	0.012299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003176	0.0	0.0	0.023635	0.0	0.01423	0.000397	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330|f__FGB79330|g__GGB75036|s__GGB75036_SGB102224|t__SGB102224	0.018118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania|s__Holdemania_filiformis|t__SGB4046	0.017781	0.000884	0.000635	0.019622	0.033683	0.0	0.016185	0.0	0.001237	0.022942	0.055517	0.0	0.068337	0.017593	0.003168	0.000313	0.018912	0.01315	0.0	0.0	0.0	0.0	0.039755	0.017873	0.051872	0.0	0.0	0.012474	0.030163	0.016697	0.026329	0.0	0.036792	0.0	0.0	0.033334	0.0	0.049607	0.205701	0.037413	0.007933	0.007721	0.0	0.02436
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An138|t__SGB4774	0.016576	0.0	0.0	0.0	0.0	0.00531	0.0	0.0	0.0	0.0	0.033242	0.004431	0.001922	0.015988	0.0	0.0	0.002513	0.0	0.0	0.007213	0.005347	0.0	0.0	0.0	0.445795	0.0	0.0	0.007442	0.0	0.040268	0.0	0.0	0.0	0.0	0.051015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus|s__Anaerotruncus_colihominis|t__SGB14963	0.015841	0.0	0.0	0.0	0.013519	0.003322	0.00838	0.0	0.0	0.0	0.0	0.0	0.000755	0.042999	0.0	0.0	0.0	0.034737	0.000421	0.008057	0.0	0.0	0.003964	0.0	0.036064	0.010567	0.011714	0.045866	0.0	0.00063	0.028386	0.0	0.0	0.005826	0.000915	0.0	0.017978	0.0	0.246155	0.0	0.0	0.018032	0.02109	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB42638|s__GGB42638_SGB59835|t__SGB59835	0.015556	0.0	0.001815	0.007751	0.0	0.0	0.0	0.0	0.008096	0.0	0.0	0.001947	0.0	0.001695	0.0	0.0	0.0	0.0	0.000362	0.0	0.0	0.0	0.006159	0.0	0.075814	0.001769	0.0	0.0	0.0	0.005478	0.0	9.6e-05	0.0	0.0	0.000105	0.0	0.0	0.012259	0.02874	0.005009	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Cuneatibacter|s__Cuneatibacter_sp_NSJ_177|t__SGB71449	0.015068	0.002778	0.0	0.00753	0.0	0.0	0.001139	0.004225	0.0	0.009493	0.003735	0.0	0.0	0.000173	0.0	0.0	0.000765	0.001205	0.0	0.0	0.0	0.005394	0.001148	0.019794	0.090765	0.0	0.001448	0.005394	0.0	0.0	0.0	0.0	0.0	0.002791	0.005127	0.0	0.0	0.0	0.0	0.001813	0.0	0.0	0.0	0.001304
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__GGB3534|s__GGB3534_SGB4722|t__SGB4722	0.012456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00336	0.019288	0.0	0.0	0.0	0.0	0.0	0.0	0.029987	0.0	0.0	0.0	0.007332	0.111105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae|t__SGB9712_group	0.012257	0.0	0.001437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004666	0.0	0.008113	0.009669	0.973209	0.011839	0.0	0.0	0.008055	0.006328	0.0	0.0	0.0	0.024865	0.0	0.0	0.0	0.002703	0.0	0.0	0.057836	0.0	0.001758	0.005986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093504	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae|g__Longibaculum|s__Longibaculum_muris|t__SGB6769	0.012174	0.008553	0.0	0.0	0.0	0.0	0.0	0.0	0.01542	0.019187	0.106608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008761	0.077971	0.08758	0.348552	0.111742	0.063522	0.0	0.049229	0.0	0.127663	0.0	0.0	0.0	0.0	0.0	0.010732	0.0	1.683451	0.0	0.0	0.0	0.0	0.008487
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834|f__FGB2834|g__GGB9064|s__GGB9064_SGB13983|t__SGB13983	0.01211	0.0	0.0	0.0	0.11048	0.0	0.062412	0.0	0.035578	0.0	0.075967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002513	0.0	0.0	0.0	0.0	0.017455	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765|f__FGB1765|g__GGB4566|s__GGB4566_SGB6305|t__SGB6305	0.011953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013568	0.0	0.0	0.0	0.498178	0.014549	0.0	0.0	0.0	0.0	0.0	1.253164	0.0	0.160497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.207689	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Intestinimonas|s__Intestinimonas_sp_MSJ_38|t__SGB14974	0.011653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02614	0.006806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03402	0.003863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004174	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Longicatena|s__Longicatena_caecimuris|t__SGB4041	0.011444	0.0	0.000736	0.064736	0.0	0.0	0.0	0.0	0.089621	0.01218	0.051416	0.0	0.025812	0.061855	0.0	0.0	0.033892	0.0	0.0	0.0	0.0	0.019272	0.031222	0.0	0.116775	0.08809	0.0	0.003228	0.0	0.239271	0.0	0.0	0.008318	0.005686	0.0	0.0	0.0	0.01988	0.0	0.0	0.0	0.0	0.0	0.005244
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Bittarella_ex_Durand_et_al_2017|s__Bittarella_massiliensis_ex_Durand_et_al_2017|t__SGB7263	0.010877	0.001372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009485	0.0	0.0	0.0	0.0	0.001749	0.0	0.0	0.0	0.003211	0.0	0.0	0.0	0.0	0.022181	0.002856	0.004654	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Acutalibacteraceae|g__Acutalibacter|s__Acutalibacter_sp_LFL_21|t__SGB14845	0.010029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018508	0.14004	0.014477	0.0	0.0	0.0	0.0	0.003121	0.036156	0.0	0.0	0.049315	0.031375	0.0	0.0	0.0	0.0	0.0	0.175281	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Lentihominibacter|s__Lentihominibacter_SGB71368|t__SGB71368	0.009775	0.0	0.0	0.0	0.0	0.0	0.005228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044951	0.0	0.0	0.008735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087007	0.0	0.016072	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae|t__SGB14807	0.009718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005461	0.0	0.013451	0.0	0.0	0.008042	0.0	0.0	0.0	0.0	0.0	0.002695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001404	0.0	0.0	0.0	0.0	0.010036	0.0	0.0	0.0	0.0	0.01108	0.006639	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pusillibacter|s__Pusillibacter_faecalis|t__SGB15124	0.00952	0.0	0.023764	0.040944	0.009687	0.010937	0.019903	0.0	0.024776	0.007357	0.008182	0.0	0.026627	0.024127	0.0	0.0	0.006685	0.023347	0.026883	0.0	0.0	0.007094	0.047818	0.0	0.021509	0.014108	0.046336	0.007366	0.0	0.015759	0.015811	0.005829	0.0	0.009401	0.0	0.010981	0.0	0.0	0.0	0.0	0.002177	0.004877	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Massiliimalia|s__Massiliimalia_timonensis|t__SGB7253	0.008941	0.0	0.0	0.001084	0.0	0.0	0.0	0.0	0.000315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012675	0.0	0.0	0.0	0.002805	0.0	0.000256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium|t__SGB15140	0.00879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__GGB3817|s__GGB3817_SGB5182|t__SGB5182	0.008674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003419	0.0	0.014909	0.0	0.0	0.0	0.0	0.0	0.055142	0.0	0.049363	0.021267	0.0	0.0	0.0	0.0	0.0	0.0	0.029769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_hominis_ex_Hitch_et_al_2024|t__SGB4763	0.008075	0.00949	0.0	0.02395	0.0	0.0	0.0	0.0	0.0	0.0	0.014467	0.003103	0.0	0.0	0.0	0.0	0.003983	0.012031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000591	0.0	0.004946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020915	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_glycyrrhizinilyticus|t__SGB4606	0.007596	0.0	0.0	0.053133	0.0	0.00038	0.0	0.019019	0.019715	0.0	0.006736	0.0	0.0	0.0	0.0	0.0	0.0	0.003176	0.0	0.000786	0.0	0.0	0.0	0.000256	0.0008	0.018411	0.029704	0.003735	0.0	0.007371	0.095501	0.0	0.010046	0.0	0.01299	0.003315	0.002154	0.0	0.050555	0.066211	0.001461	0.0	0.0	0.0
