taxon	ERR2784756	ERR2784762	ERR2784782	ERR2784818	ERR2784799	ERR2784811	ERR2784807	ERR2784826	ERR2784808	ERR2784760	ERR2784757	ERR2784731	ERR2784817	ERR2784753	ERR2784796	ERR2784783	ERR2784781	ERR2784805	ERR2784806	ERR2784803	ERR2784797	ERR2784741	ERR2784730	ERR2784759	ERR2784809	ERR2784800	ERR2784754	ERR2784742	ERR2784827	ERR2784810	ERR2784728	ERR2784802	ERR2784801	ERR2784755	ERR2784804	ERR2784763	ERR2784761	ERR2784816	ERR2784752	ERR2784780	ERR2784824	ERR2784743	ERR2784729	ERR2784798
Sphingomicrobium flavum	0.0	1.0	0.0	2.0	2.0	0.0	0.0	3.0	0.0	1.0	4.0	2.0	9.0	2.0	9.0	0.0	3.0	3.0	0.0	0.0	7.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	12.0	1.0	2.0	0.0	1.0	1.0	1.0
Gluconobacter roseus	0.0	1.0	0.0	3.0	1.0	0.0	0.0	7.0	0.0	6.0	0.0	1.0	5.0	1.0	4.0	0.0	2.0	0.0	0.0	0.0	7.0	5.0	1.0	0.0	0.0	0.0	0.0	3.0	8.0	1.0	2.0	1.0	0.0	0.0	0.0	2.0	1.0	4.0	0.0	0.0	5.0	3.0	2.0	2.0
Pasteurella atlantica	0.0	0.0	0.0	4.0	4.0	3.0	0.0	3.0	6.0	0.0	0.0	1.0	6.0	0.0	4.0	2.0	1.0	1.0	2.0	2.0	8.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	4.0	1.0	1.0	4.0	0.0	2.0	0.0	0.0	6.0	0.0	1.0	1.0	1.0	1.0	5.0
Brevundimonas sp. R86498	1.0	0.0	1.0	6.0	4.0	0.0	0.0	2.0	2.0	0.0	0.0	2.0	4.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	6.0	1.0	0.0	2.0	8.0
Lactobacillus xylocopicola	0.0	1.0	8.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	8.0	2.0	9.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	3.0	1.0	4.0	0.0	1.0	0.0	1.0
Natronomonas salina	0.0	1.0	1.0	7.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	4.0	0.0	8.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	1.0	0.0	0.0	5.0	4.0
Legionella cardiaca	0.0	0.0	2.0	1.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	6.0	8.0	1.0	2.0	2.0	1.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	8.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	9.0	0.0	0.0	3.0	6.0	3.0	3.0	0.0	0.0	2.0
Streptomyces sp. NBC_01077	1.0	0.0	1.0	9.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	3.0	2.0	1.0	1.0	1.0	3.0	2.0	3.0	2.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	14.0	1.0	2.0	0.0	5.0	1.0	8.0
Pseudoalteromonas rhizosphaerae	0.0	0.0	9.0	1.0	0.0	2.0	0.0	5.0	6.0	0.0	1.0	1.0	1.0	1.0	1.0	7.0	5.0	3.0	0.0	1.0	3.0	1.0	2.0	0.0	2.0	3.0	1.0	0.0	3.0	3.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	3.0
Paramixta manurensis	3.0	2.0	2.0	4.0	4.0	0.0	1.0	1.0	0.0	1.0	6.0	1.0	1.0	0.0	6.0	1.0	2.0	6.0	0.0	0.0	2.0	5.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0	3.0	2.0	1.0	4.0	3.0	3.0	3.0	1.0
Micromonospora sp. DPT	0.0	1.0	0.0	3.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	4.0	2.0	13.0	4.0	1.0	0.0	2.0	1.0	4.0	0.0	0.0	2.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.0	2.0	5.0	6.0	1.0	0.0	0.0	0.0	9.0	0.0	1.0	0.0	2.0	1.0
Salinispora tropica	0.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	8.0	4.0	7.0	1.0	3.0	1.0	0.0	0.0	7.0	0.0	5.0	1.0	1.0	1.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	3.0	1.0	0.0	4.0	4.0
Enterococcus devriesei	1.0	0.0	5.0	1.0	1.0	0.0	0.0	2.0	1.0	0.0	1.0	2.0	5.0	1.0	2.0	3.0	5.0	1.0	1.0	3.0	5.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	2.0	1.0	3.0	6.0	1.0	1.0	1.0	0.0	0.0	9.0	0.0	1.0	1.0	2.0	1.0	3.0
Campylobacter sp. RM16192	0.0	0.0	4.0	2.0	5.0	3.0	0.0	7.0	3.0	1.0	0.0	0.0	3.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	9.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	0.0	3.0
Arcobacter sp. L	1.0	0.0	5.0	3.0	3.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	5.0	3.0	8.0	3.0	8.0	0.0	0.0	0.0	10.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	0.0	0.0	8.0
Actinosynnema mirum	2.0	1.0	3.0	3.0	1.0	0.0	0.0	3.0	0.0	1.0	3.0	3.0	2.0	1.0	2.0	4.0	8.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	5.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	3.0	6.0	0.0	2.0	3.0	0.0	0.0	6.0
Kingella negevensis	2.0	3.0	3.0	0.0	7.0	2.0	0.0	3.0	0.0	1.0	3.0	2.0	2.0	5.0	3.0	2.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	4.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	5.0	2.0	1.0	0.0	4.0
Rhizobium binae	2.0	0.0	2.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	9.0	2.0	4.0	2.0	1.0	0.0	5.0	1.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	2.0	2.0	2.0	2.0	1.0	3.0	1.0	0.0	4.0	0.0	4.0	2.0	0.0	1.0	3.0
Stenotrophomonas sp. 24(2023)	4.0	0.0	2.0	5.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	3.0	2.0	2.0	1.0	2.0	0.0	0.0	4.0	9.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	4.0	3.0	1.0	2.0	0.0	0.0	5.0	1.0	6.0	1.0	0.0	1.0	6.0
Marixanthomonas sp. SCSIO 43207	0.0	0.0	1.0	8.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	10.0	1.0	1.0	0.0	5.0	0.0	0.0	3.0	3.0	1.0	2.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	3.0	6.0	8.0	2.0	0.0	0.0	0.0	4.0	0.0	2.0	2.0	1.0	0.0	2.0
Pseudoalteromonas ostreae	1.0	0.0	0.0	3.0	4.0	0.0	2.0	4.0	0.0	0.0	2.0	0.0	3.0	2.0	6.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	5.0	5.0	5.0	7.0	0.0	0.0	6.0
Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	1.0	0.0	2.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	4.0	3.0	3.0	1.0	0.0	0.0	7.0	1.0	2.0	3.0	1.0	1.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	5.0	2.0	7.0	2.0	1.0	3.0	2.0
Mycolicibacterium pulveris	0.0	1.0	3.0	7.0	4.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	2.0	5.0	1.0	7.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	2.0	1.0	7.0	7.0	3.0	2.0	0.0	0.0	2.0
Ligilactobacillus aviarius	3.0	0.0	6.0	3.0	4.0	2.0	1.0	1.0	5.0	1.0	3.0	1.0	6.0	1.0	1.0	3.0	2.0	3.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	1.0	3.0	0.0	1.0	2.0	2.0	1.0	0.0	1.0	4.0	2.0	4.0	0.0	0.0	0.0	1.0
Chryseobacterium panacisoli	2.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	6.0	0.0	8.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	1.0	1.0	0.0	11.0	0.0	3.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	8.0	2.0	1.0	0.0	9.0	0.0
Leucobacter sp. CX169	3.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	5.0	6.0	2.0	4.0	2.0	1.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0	0.0	1.0	1.0	1.0	1.0	6.0	1.0	2.0	0.0	3.0	7.0	6.0	0.0	0.0	0.0	5.0
Micromonospora sp. CA-248212	0.0	2.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	4.0	0.0	3.0	4.0	5.0	0.0	0.0	6.0	1.0	3.0	2.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	1.0	0.0	4.0	1.0	3.0	2.0	3.0	2.0	0.0	2.0	3.0
Streptomyces sp. E-08	1.0	0.0	4.0	3.0	3.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	1.0	7.0	3.0	8.0	0.0	0.0	2.0	2.0	2.0	1.0	2.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	7.0	0.0	9.0	1.0	0.0	0.0	2.0
Streptomyces sp. 147326	1.0	0.0	2.0	5.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	2.0	3.0	1.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	9.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	9.0	2.0	4.0	10.0	0.0	0.0	2.0
Methanobacterium congolense	1.0	0.0	2.0	5.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	5.0	1.0	6.0	0.0	4.0	1.0	0.0	2.0	3.0	0.0	4.0	1.0	2.0	2.0	1.0	0.0	2.0	0.0	4.0	2.0	2.0	0.0	1.0	0.0	0.0	6.0	2.0	1.0	3.0	0.0	5.0	2.0
Streptomyces sp. NBC_00090	1.0	0.0	2.0	3.0	3.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	5.0	1.0	5.0	4.0	2.0	0.0	0.0	1.0	6.0	0.0	1.0	0.0	0.0	1.0	2.0	2.0	2.0	1.0	4.0	0.0	3.0	1.0	0.0	0.0	1.0	10.0	0.0	2.0	7.0	1.0	0.0	2.0
Mesorhizobium sp. INR15	0.0	0.0	4.0	0.0	7.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	1.0	1.0	6.0	2.0	1.0	0.0	0.0	0.0	3.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	4.0	1.0	4.0	14.0	0.0	0.0	4.0
Mycobacterium marinum	1.0	0.0	2.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	6.0	0.0	0.0	4.0	4.0	1.0	0.0	0.0	0.0	9.0	0.0	2.0	1.0	0.0	0.0	4.0	11.0	0.0	0.0	0.0	0.0	7.0	1.0	6.0	0.0	2.0	2.0	2.0
Rummeliibacillus stabekisii	0.0	0.0	4.0	4.0	7.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	5.0	2.0	7.0	1.0	2.0	3.0	0.0	5.0	3.0	3.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	1.0	2.0	2.0	5.0	3.0	1.0	0.0	4.0
Leifsonia sp. WHRI 6310E	1.0	0.0	1.0	7.0	4.0	0.0	2.0	2.0	1.0	0.0	1.0	2.0	10.0	2.0	6.0	1.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	8.0	2.0	9.0	0.0	0.0	2.0	3.0
Agrococcus sp. SCSIO52902	3.0	0.0	3.0	6.0	5.0	1.0	1.0	0.0	2.0	0.0	2.0	1.0	7.0	0.0	2.0	3.0	2.0	1.0	0.0	4.0	3.0	0.0	1.0	1.0	0.0	10.0	0.0	1.0	0.0	0.0	1.0	7.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	2.0	0.0	0.0	1.0	0.0
Roseicitreum antarcticum	0.0	0.0	3.0	10.0	3.0	0.0	1.0	1.0	1.0	1.0	0.0	2.0	8.0	3.0	2.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	11.0	3.0	1.0	5.0	0.0	0.0	4.0
Paracoccus aerodenitrificans	0.0	0.0	5.0	4.0	2.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	2.0	10.0	4.0	6.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	1.0	4.0	1.0	0.0	5.0	1.0	5.0	5.0	1.0	0.0	2.0
Verrucosispora sp. TAA-831	2.0	0.0	2.0	3.0	2.0	0.0	3.0	1.0	1.0	0.0	2.0	0.0	4.0	1.0	7.0	0.0	3.0	3.0	1.0	0.0	7.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	2.0	3.0	0.0	3.0	0.0	0.0	5.0	0.0	3.0	8.0	0.0	1.0	3.0
Corynebacterium ammoniagenes	0.0	0.0	1.0	6.0	3.0	0.0	0.0	5.0	4.0	0.0	1.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	11.0	0.0	1.0	2.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	2.0	5.0	2.0	4.0	1.0
Bradyrhizobium ganzhouense	2.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	2.0	2.0	3.0	3.0	1.0	1.0	1.0	5.0	3.0	0.0	4.0	0.0	1.0	5.0	2.0	0.0	4.0	0.0	4.0	2.0	4.0	0.0	3.0	0.0	1.0	4.0	2.0	4.0	1.0	0.0	2.0	1.0
Mycolicibacterium sarraceniae	3.0	1.0	6.0	1.0	5.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	2.0	0.0	2.0	6.0	8.0	0.0	1.0	3.0	4.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	3.0	1.0	0.0	0.0	0.0	3.0	1.0	7.0	4.0	0.0	1.0	2.0
Candidatus Nasuia deltocephalincola	0.0	0.0	3.0	3.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	1.0	1.0	6.0	6.0	4.0	1.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	3.0	1.0	0.0	0.0	10.0
Polynucleobacter sp. AP-Kolm-20A-A1	0.0	0.0	1.0	2.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	8.0	2.0	1.0	0.0	2.0	1.0	4.0	2.0	1.0	1.0	0.0	4.0	0.0	0.0	2.0	0.0	5.0	0.0	1.0	1.0	1.0	0.0	0.0	7.0	0.0	1.0	1.0	4.0	0.0	12.0
Sanguibacter sp. Z1732	4.0	0.0	4.0	1.0	4.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0	6.0	5.0	8.0	0.0	0.0	0.0	5.0	1.0	0.0	5.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	7.0	2.0	0.0	2.0	0.0
Candidatus Pelagibacter sp. Uisw_090	0.0	0.0	9.0	7.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	3.0	11.0	1.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	10.0	1.0	0.0	0.0	4.0
Nitrosospira briensis	0.0	0.0	3.0	5.0	3.0	0.0	0.0	1.0	1.0	0.0	1.0	3.0	3.0	2.0	9.0	2.0	4.0	1.0	0.0	1.0	6.0	0.0	0.0	1.0	0.0	5.0	2.0	0.0	2.0	0.0	2.0	8.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	4.0	3.0
Gluconobacter albidus	5.0	1.0	0.0	4.0	4.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	5.0	0.0	4.0	3.0	0.0	0.0	1.0	1.0	5.0	4.0	1.0	2.0	1.0	3.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	6.0	3.0	1.0	0.0	2.0	1.0	5.0
Shewanella sp. NFH-SH190041	2.0	0.0	2.0	2.0	1.0	0.0	3.0	3.0	0.0	0.0	2.0	2.0	1.0	1.0	2.0	4.0	4.0	4.0	0.0	0.0	2.0	0.0	0.0	4.0	1.0	0.0	3.0	0.0	1.0	0.0	3.0	0.0	1.0	4.0	4.0	0.0	1.0	2.0	4.0	3.0	4.0	1.0	2.0	4.0
Erythrobacter sp. HL-111	4.0	0.0	1.0	3.0	6.0	0.0	0.0	2.0	0.0	3.0	1.0	0.0	10.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	0.0	5.0	1.0	0.0	2.0	0.0	1.0	4.0	5.0	2.0	1.0	2.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	2.0
Gordonia malaquae	1.0	0.0	2.0	5.0	1.0	0.0	0.0	3.0	0.0	5.0	1.0	1.0	6.0	1.0	3.0	2.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	6.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0	12.0	0.0	2.0	2.0	0.0	3.0	3.0
Campylobacter sp. RM16187	0.0	1.0	1.0	4.0	2.0	3.0	0.0	1.0	2.0	0.0	0.0	3.0	7.0	6.0	5.0	3.0	3.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	4.0	1.0	2.0	1.0	1.0	2.0	4.0	2.0	0.0	0.0	0.0	7.0	2.0	2.0	1.0	0.0	0.0	1.0
Corynebacterium testudinoris	4.0	0.0	2.0	1.0	2.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	4.0	2.0	3.0	1.0	1.0	1.0	0.0	4.0	4.0	0.0	0.0	2.0	3.0	2.0	5.0	0.0	3.0	1.0	0.0	3.0	1.0	7.0	1.0	0.0	1.0	6.0	5.0	1.0	1.0	0.0	0.0	1.0
Pectobacterium polonicum	0.0	1.0	0.0	1.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0	4.0	1.0	1.0	3.0	6.0	1.0	4.0	3.0	0.0	2.0	5.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	3.0	0.0	0.0	1.0	7.0	1.0	0.0	0.0	0.0	6.0	0.0	2.0	11.0	0.0
Candidatus Vallotiella hemipterorum	1.0	0.0	3.0	8.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	16.0	0.0	1.0	5.0	4.0	4.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	11.0	4.0	5.0	0.0	0.0	1.0	1.0
Asaia bogorensis	1.0	0.0	2.0	9.0	1.0	0.0	0.0	5.0	2.0	0.0	1.0	1.0	4.0	0.0	2.0	2.0	2.0	1.0	0.0	1.0	2.0	0.0	2.0	1.0	3.0	2.0	0.0	1.0	4.0	0.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	10.0	2.0	1.0	0.0	1.0	4.0	3.0
Candidatus Planktophila sulfonica	1.0	0.0	1.0	1.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	2.0	12.0	1.0	2.0	0.0	1.0	3.0	9.0	2.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	2.0	0.0	4.0	3.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	2.0	10.0
Candidatus Nitrotoga sp. AM1P	2.0	0.0	1.0	4.0	3.0	1.0	0.0	4.0	0.0	0.0	2.0	0.0	4.0	1.0	6.0	1.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	3.0	1.0	2.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	9.0	7.0	4.0	1.0	0.0	0.0	4.0
Streptomyces sp. NBC_01378	0.0	0.0	2.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	5.0	1.0	3.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	4.0	8.0	0.0	0.0	0.0	3.0	2.0	0.0	8.0	0.0	1.0	0.0	4.0	17.0	2.0	2.0	0.0	1.0	3.0
Corynebacterium marquesiae	0.0	1.0	2.0	3.0	3.0	0.0	0.0	3.0	0.0	0.0	2.0	2.0	5.0	0.0	8.0	2.0	1.0	0.0	0.0	2.0	9.0	0.0	5.0	0.0	0.0	5.0	3.0	0.0	0.0	0.0	4.0	1.0	2.0	2.0	0.0	1.0	1.0	2.0	0.0	3.0	0.0	0.0	4.0	1.0
Actinomycetospora sp. NBC_00405	3.0	1.0	2.0	9.0	2.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	4.0	3.0	3.0	0.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	2.0	0.0	2.0	1.0	1.0	0.0	0.0	9.0	1.0	10.0	1.0	0.0	0.0	5.0
Thalassospira australica	5.0	1.0	5.0	2.0	5.0	0.0	0.0	1.0	0.0	0.0	6.0	2.0	1.0	0.0	4.0	11.0	8.0	1.0	0.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	4.0	4.0	0.0	3.0	1.0
Campylobacter helveticus	0.0	0.0	3.0	9.0	1.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	10.0	0.0	2.0	3.0	4.0	2.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	6.0	2.0	8.0	1.0	0.0	3.0	5.0
Phormidium yuhuli	1.0	0.0	0.0	1.0	2.0	2.0	1.0	6.0	1.0	0.0	1.0	1.0	5.0	0.0	1.0	1.0	4.0	7.0	2.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	6.0	2.0	0.0	0.0	0.0	3.0	5.0	1.0	0.0	13.0	1.0	0.0	2.0	0.0	0.0	2.0
Asaia sp. BMEF1	0.0	0.0	3.0	4.0	4.0	1.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	3.0	5.0	8.0	1.0	0.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	1.0	1.0	2.0	2.0	1.0	3.0	0.0	15.0	2.0	0.0	1.0	0.0
Nodularia sphaerocarpa	2.0	0.0	5.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	5.0	7.0	6.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	2.0	0.0	3.0	0.0	1.0	1.0	1.0	0.0	1.0	4.0	0.0	0.0	0.0	8.0	3.0	6.0	0.0	0.0	0.0	0.0
Cyanobium usitatum	1.0	0.0	0.0	5.0	2.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	5.0	6.0	4.0	2.0	3.0	0.0	0.0	0.0	2.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	1.0	3.0	1.0	8.0	2.0	6.0	5.0	0.0	1.0	1.0
Microbacterium galbinum	1.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	6.0	4.0	6.0	1.0	0.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	16.0	1.0	2.0	4.0	2.0	1.0	2.0
Thalassotalea sp. LPB0316	3.0	1.0	2.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	7.0	1.0	3.0	5.0	9.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	6.0	3.0	4.0	1.0	0.0	1.0	4.0
Bradyrhizobium sp. 930_D9_N1_4	1.0	1.0	8.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	4.0	5.0	12.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	9.0	2.0	7.0	0.0	1.0	1.0	4.0
Aquirufa antheringensis	0.0	0.0	5.0	2.0	2.0	5.0	1.0	3.0	2.0	0.0	0.0	0.0	6.0	0.0	1.0	2.0	5.0	1.0	0.0	1.0	4.0	0.0	5.0	1.0	2.0	5.0	0.0	1.0	1.0	3.0	3.0	0.0	2.0	1.0	0.0	0.0	0.0	5.0	1.0	1.0	2.0	0.0	3.0	1.0
