	ERR2784728_merged	ERR2784729_merged	ERR2784730_merged	ERR2784731_merged	ERR2784741_merged	ERR2784742_merged	ERR2784743_merged	ERR2784752_merged	ERR2784753_merged	ERR2784754_merged	ERR2784755_merged	ERR2784756_merged	ERR2784757_merged	ERR2784759_merged	ERR2784760_merged	ERR2784761_merged	ERR2784762_merged	ERR2784763_merged	ERR2784780_merged	ERR2784781_merged	ERR2784782_merged	ERR2784783_merged	ERR2784796_merged	ERR2784797_merged	ERR2784798_merged	ERR2784799_merged	ERR2784800_merged	ERR2784801_merged	ERR2784802_merged	ERR2784803_merged	ERR2784804_merged	ERR2784805_merged	ERR2784806_merged	ERR2784807_merged	ERR2784808_merged	ERR2784809_merged	ERR2784810_merged	ERR2784811_merged	ERR2784816_merged	ERR2784817_merged	ERR2784818_merged	ERR2784824_merged	ERR2784826_merged	ERR2784827_merged	SRR11047625_merged	SRR11047626_merged	SRR11047627_merged	SRR11047628_merged	SRR11047629_merged	SRR11047631_merged	SRR11047632_merged	SRR11047633_merged	SRR11047634_merged	SRR11047635_merged	SRR11047636_merged	SRR11047637_merged	SRR11047639_merged	SRR11047640_merged	SRR11047641_merged	SRR11047642_merged	SRR11047643_merged	SRR11047644_merged	SRR11047645_merged	SRR11047647_merged	SRR11047648_merged	SRR11047649_merged	SRR11047650_merged	SRR11047651_merged	SRR11047653_merged	SRR11047654_merged	SRR11047655_merged	SRR11047656_merged	SRR11047657_merged	SRR11047658_merged	SRR11047659_merged	SRR11047660_merged	SRR11047661_merged	SRR11047662_merged	SRR11047663_merged	SRR11047664_merged	SRR11047665_merged	SRR11047666_merged	SRR11047668_merged	SRR11047669_merged	SRR11047670_merged	SRR11047671_merged	SRR11047672_merged	SRR11047673_merged
health_10	0.8421052631578947	0.7894736842105263	0.8421052631578947	0.7894736842105263	0.8421052631578947	0.7894736842105263	0.8421052631578947	0.8421052631578947	0.7894736842105263	0.7894736842105263	0.7894736842105263	0.7368421052631579	0.7894736842105263	0.7894736842105263	0.7894736842105263	0.7894736842105263	0.8421052631578947	0.7894736842105263	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.7368421052631579	0.7368421052631579	0.7894736842105263	0.7368421052631579	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.8421052631578947	0.7894736842105263	0.7368421052631579	0.6842105263157895	0.6842105263157895	0.9473684210526316	0.8421052631578947	0.8421052631578947	0.7894736842105263	0.7894736842105263	0.7894736842105263	0.7894736842105263	0.7894736842105263	0.8421052631578947	0.7894736842105263	0.1052631578947368	0.1052631578947368	0.1052631578947368	0.2105263157894736	0.0	0.1578947368421052	0.2631578947368421	0.1052631578947368	0.1578947368421052	0.1052631578947368	0.2631578947368421	0.0	0.1052631578947368	0.1052631578947368	0.2105263157894736	0.2105263157894736	0.3157894736842105	0.1578947368421052	0.3157894736842105	0.1052631578947368	0.2105263157894736	0.2105263157894736	0.1578947368421052	0.0	0.1052631578947368	0.2631578947368421	0.2631578947368421	0.2105263157894736	0.2631578947368421	0.1578947368421052	0.1052631578947368	0.1052631578947368	0.2105263157894736	0.0526315789473684	0.2105263157894736	0.2105263157894736	0.1052631578947368	0.2105263157894736	0.0	0.0	0.1578947368421052	0.2631578947368421	0.1052631578947368	0.2105263157894736
health_11	0.8260869565217391	0.782608695652174	0.8043478260869565	0.8260869565217391	0.8260869565217391	0.3478260869565217	0.8260869565217391	0.8043478260869565	0.8043478260869565	0.8260869565217391	0.782608695652174	0.8043478260869565	0.8043478260869565	0.8260869565217391	1.0	0.8260869565217391	0.8043478260869565	0.8260869565217391	0.8260869565217391	0.8260869565217391	0.8260869565217391	0.8260869565217391	0.782608695652174	0.782608695652174	0.8260869565217391	0.782608695652174	0.8260869565217391	0.8260869565217391	0.8260869565217391	0.8043478260869565	0.8043478260869565	0.8043478260869565	0.4565217391304347	0.8043478260869565	0.8260869565217391	0.8260869565217391	0.8260869565217391	0.8260869565217391	0.8043478260869565	0.8260869565217391	0.8043478260869565	0.782608695652174	0.5	0.8043478260869565	0.1956521739130435	0.108695652173913	0.2391304347826087	0.108695652173913	0.0652173913043478	0.2391304347826087	0.2391304347826087	0.1956521739130435	0.217391304347826	0.0869565217391304	0.0869565217391304	0.2826086956521739	0.2391304347826087	0.2608695652173913	0.217391304347826	0.1521739130434782	0.3043478260869565	0.2391304347826087	0.108695652173913	0.0652173913043478	0.1521739130434782	0.2608695652173913	0.2608695652173913	0.1521739130434782	0.0869565217391304	0.2826086956521739	0.2608695652173913	0.1304347826086956	0.0869565217391304	0.2608695652173913	0.0652173913043478	0.2826086956521739	0.2608695652173913	0.217391304347826	0.108695652173913	0.2608695652173913	0.0869565217391304	0.2391304347826087	0.0	0.0	0.2391304347826087	0.2391304347826087	0.1956521739130435	0.2391304347826087
health_12	0.9571428571428572	0.9857142857142858	0.9571428571428572	0.9714285714285714	0.9571428571428572	0.9285714285714286	0.9285714285714286	0.9714285714285714	0.9714285714285714	0.9428571428571428	0.9428571428571428	0.9571428571428572	0.9714285714285714	0.9571428571428572	0.9714285714285714	0.9428571428571428	0.9285714285714286	0.9428571428571428	0.9857142857142858	1.0	0.9571428571428572	0.9571428571428572	0.9857142857142858	0.9428571428571428	0.9285714285714286	0.9142857142857144	0.9857142857142858	0.9714285714285714	0.9714285714285714	0.9714285714285714	0.9428571428571428	0.5714285714285714	0.3142857142857143	0.5714285714285714	0.9857142857142858	0.9857142857142858	0.9714285714285714	0.9571428571428572	0.9571428571428572	0.9285714285714286	0.9571428571428572	0.9285714285714286	0.9142857142857144	0.2142857142857142	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0428571428571428	0.0428571428571428	0.0857142857142857	0.0714285714285714	0.0428571428571428	0.0142857142857142	0.0857142857142857	0.0428571428571428	0.0285714285714285	0.1285714285714285	0.1285714285714285	0.2142857142857142	0.0714285714285714	0.1	0.1428571428571428	0.0571428571428571	0.2	0.0714285714285714	0.1714285714285714	0.0714285714285714	0.1714285714285714	0.2571428571428571	0.1428571428571428	0.1428571428571428	0.1571428571428571	0.0857142857142857	0.1428571428571428	0.0857142857142857	0.1142857142857142	0.0714285714285714	0.0857142857142857	0.2857142857142857	0.0428571428571428	0.1	0.0	0.0	0.0428571428571428	0.1285714285714285	0.0714285714285714	0.0714285714285714
health_13	1.0	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6363636363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.6868686868686869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_14	1.0	1.0	1.0	1.0	0.9	0.9	1.0	1.0	0.9	1.0	1.0	0.9	0.9	0.9	1.0	0.9	1.0	1.0	0.9	0.9	1.0	0.9	0.9	0.8	0.9	0.8	1.0	0.9	1.0	1.0	0.8	0.9	0.8	0.8	1.0	1.0	1.0	1.0	1.0	0.9	1.0	0.9	0.9	0.9	0.1	0.4	0.3	0.6	0.2	0.3	0.4	0.2	0.2	0.3	0.3	0.3	0.4	0.4	0.3	0.5	0.6	0.4	0.5	0.2	0.5	0.4	0.5	0.0	0.3	0.6	0.4	0.4	0.0	0.3	0.2	0.2	0.5	0.2	0.4	0.4	0.3	0.4	0.0	0.0	0.5	0.4	0.3	0.4
health_15	0.662125340599455	0.662125340599455	0.662125340599455	0.662125340599455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5885558583106267	0.5885558583106267	0.5885558583106267	0.5885558583106267	1.0	1.0	0.9155313351498636	0.9155313351498636	0.5885558583106267	0.5722070844686649	0.4822888283378747	0.2261580381471389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5885558583106267	0.5885558583106267	0.5885558583106267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_16	1.0	1.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	0.5	0.5	1.0	1.0	0.6	1.0	0.9	1.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.9	1.0	1.0	1.0	1.0	1.0	0.5	0.5	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5	0.0	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0
health_17	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2957746478873239	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9014084507042254	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_18	0.7753623188405797	0.7753623188405797	0.7753623188405797	0.7753623188405797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0652173913043478	0.0	0.0	0.0	0.0	0.0	1.0	0.8623188405797102	0.8623188405797102	0.8623188405797102	0.6630434782608695	0.6630434782608695	0.6630434782608695	0.6630434782608695	0.6630434782608695	0.7608695652173914	0.3840579710144927	0.3695652173913043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.644927536231884	0.644927536231884	0.644927536231884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_19	0.9591439688715954	0.9941634241245136	0.9863813229571984	0.7704280155642024	0.9610894941634242	0.7159533073929961	0.7723735408560312	0.9941634241245136	0.9941634241245136	0.9416342412451362	0.9494163424124512	0.9941634241245136	0.9941634241245136	0.896887159533074	0.9941634241245136	0.9941634241245136	0.9941634241245136	0.9941634241245136	0.7898832684824902	0.9688715953307392	0.8599221789883269	0.5486381322957199	0.914396887159533	0.980544747081712	0.38715953307393	0.4785992217898833	0.8754863813229572	0.933852140077821	0.603112840466926	0.5077821011673151	0.9105058365758756	0.9941634241245136	0.8015564202334631	0.8210116731517509	0.9319066147859922	0.9844357976653696	0.6556420233463035	0.5252918287937743	0.9941634241245136	0.9824902723735408	0.8073929961089494	0.9980544747081712	0.9377431906614786	0.9357976653696498	0.0	0.2334630350194552	0.1284046692607003	0.0	0.0	0.0	0.0	0.0933852140077821	0.0	0.0	0.0	0.0175097276264591	0.0	0.0	0.0	0.1147859922178988	0.1420233463035019	0.0	0.0	0.0	0.0350194552529182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0894941634241245	0.0350194552529182	0.0	0.0	0.1770428015564202	0.0	0.0	0.0252918287937743	0.0	0.0	0.0
health_20	1.0	0.5416666666666666	0.5416666666666666	0.5416666666666666	1.0	0.9583333333333334	1.0	0.5416666666666666	0.9583333333333334	0.6666666666666666	1.0	0.5833333333333334	0.5416666666666666	0.5416666666666666	0.5416666666666666	0.5416666666666666	0.5416666666666666	1.0	1.0	0.5416666666666666	1.0	0.5416666666666666	0.5416666666666666	0.5416666666666666	0.5416666666666666	0.5416666666666666	0.5416666666666666	1.0	0.5416666666666666	0.5416666666666666	0.5416666666666666	0.5416666666666666	0.5416666666666666	0.5416666666666666	1.0	1.0	0.5416666666666666	1.0	1.0	1.0	1.0	0.5416666666666666	1.0	0.5416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416666666666666	0.0	0.0416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416666666666666	0.0	0.0
health_21	0.4896907216494845	0.6752577319587629	0.3556701030927835	0.4845360824742268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1185567010309278	0.1082474226804123	0.0	0.0	0.0	0.0	0.0	0.0	0.3195876288659793	0.3195876288659793	0.3195876288659793	0.3195876288659793	0.2577319587628865	0.2422680412371134	0.2422680412371134	0.3041237113402061	0.211340206185567	0.211340206185567	0.211340206185567	0.211340206185567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0979381443298969	0.0051546391752577	0.0051546391752577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_22	0.4770992366412214	0.4770992366412214	0.4770992366412214	0.4770992366412214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.099236641221374	0.0	0.0	0.0	0.5954198473282443	0.5801526717557252	0.5954198473282443	0.5954198473282443	0.8816793893129771	0.8816793893129771	0.8816793893129771	1.0	0.465648854961832	0.465648854961832	0.1450381679389313	0.1526717557251908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4770992366412214	0.4770992366412214	0.4770992366412214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_24	0.6586715867158671	0.6586715867158671	0.6586715867158671	0.6586715867158671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4188191881918819	0.3763837638376384	0.3763837638376384	0.3763837638376384	0.474169741697417	0.474169741697417	0.474169741697417	0.474169741697417	0.584870848708487	0.4833948339483395	0.1660516605166051	0.3025830258302583	0.0	0.0	0.0	0.0	0.0	0.0	0.070110701107011	0.4317343173431734	0.4225092250922509	0.4225092250922509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_25	0.6852791878172588	0.5279187817258884	0.6852791878172588	0.6852791878172588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8426395939086294	0.8426395939086294	0.7411167512690355	0.8426395939086294	0.6852791878172588	0.6852791878172588	0.6852791878172588	0.6852791878172588	0.7918781725888325	0.8426395939086294	0.6649746192893401	0.5076142131979695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6852791878172588	0.6852791878172588	0.6852791878172588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_26	0.4757281553398058	0.4757281553398058	0.4757281553398058	0.4757281553398058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.203883495145631	0.0	0.0	0.0	0.0	0.4757281553398058	0.4757281553398058	0.4757281553398058	0.4757281553398058	0.4757281553398058	0.4757281553398058	0.4757281553398058	0.4757281553398058	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.2427184466019417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_27	0.5335051546391752	0.5335051546391752	0.5335051546391752	0.5335051546391752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0695876288659793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6391752577319587	0.6391752577319587	0.6391752577319587	0.6391752577319587	0.7190721649484536	0.7190721649484536	0.7190721649484536	0.7190721649484536	0.6288659793814433	0.6030927835051546	0.0077319587628865	0.6365979381443299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6005154639175257	0.6804123711340206	0.6005154639175257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_28	1.0	1.0	0.9735576923076924	0.96875	1.0	0.90625	0.3798076923076923	1.0	0.997596153846154	0.9783653846153846	1.0	1.0	1.0	0.9639423076923076	1.0	1.0	1.0	1.0	0.7980769230769231	0.84375	0.8653846153846154	0.3269230769230769	0.9254807692307692	0.9855769230769232	0.7620192307692307	0.9014423076923076	0.9807692307692308	0.6875	0.7764423076923077	0.65625	0.7572115384615384	0.9254807692307692	0.8076923076923077	0.5913461538461539	0.8677884615384616	0.9302884615384616	0.7692307692307693	0.71875	1.0	0.9615384615384616	0.9927884615384616	1.0	0.939903846153846	0.8725961538461539	0.1009615384615384	0.0	0.0	0.0192307692307692	0.0	0.0	0.3629807692307692	0.0	0.0	0.0	0.0	0.0	0.0	0.0384615384615384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0240384615384615	0.0	0.1009615384615384	0.0	0.0	0.0	0.2908653846153846	0.0	0.0	0.0	0.0	0.0	0.0	0.0048076923076923
health_29	0.640625	0.640625	0.640625	0.640625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0572916666666666	0.0	0.0	0.0	0.0	0.0	0.8385416666666666	0.8385416666666666	0.8177083333333334	0.8385416666666666	0.765625	0.765625	0.765625	0.765625	0.8020833333333334	1.0	0.28125	0.3541666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6770833333333334	0.6770833333333334	0.6770833333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_30	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_31	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.1	0.1	0.1	0.3	0.1	0.2	0.1	0.1	0.1	0.2	0.1	0.1	0.1	0.1	0.1	0.3	0.3	0.1	0.3	0.1	0.3	0.1	0.1	0.0	0.1	0.3	0.1	0.3	0.3	0.1	0.1	0.1	0.1	0.1	0.1	0.3	0.1	0.2	0.0	0.0	0.1	0.1	0.1	0.2
health_32	1.0	1.0	1.0	0.3809523809523809	0.3809523809523809	0.3809523809523809	1.0	0.9523809523809524	1.0	0.9523809523809524	0.3809523809523809	0.3809523809523809	0.9523809523809524	0.3809523809523809	0.3809523809523809	0.3809523809523809	0.9523809523809524	0.3809523809523809	1.0	0.3809523809523809	0.3809523809523809	0.8571428571428571	0.3809523809523809	0.3809523809523809	1.0	0.3809523809523809	1.0	0.3809523809523809	1.0	1.0	0.3809523809523809	0.3809523809523809	0.3809523809523809	0.3809523809523809	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.3809523809523809	0.3809523809523809	0.3809523809523809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_33	0.6293103448275862	0.6293103448275862	0.6293103448275862	0.6293103448275862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3836206896551724	0.0	0.0	0.0	0.0	0.0	0.0	0.6293103448275862	0.7629310344827587	0.7370689655172413	0.6637931034482759	0.7629310344827587	0.7629310344827587	0.8663793103448276	0.7629310344827587	0.6293103448275862	0.5732758620689655	0.3793103448275862	0.6293103448275862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6293103448275862	0.6293103448275862	0.6293103448275862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_34	0.4961538461538461	0.4961538461538461	0.4961538461538461	0.4269230769230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4038461538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8807692307692307	0.8807692307692307	0.8807692307692307	0.8807692307692307	0.573076923076923	0.573076923076923	0.573076923076923	0.573076923076923	0.4538461538461538	0.4538461538461538	0.4461538461538462	0.4384615384615384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2807692307692307	0.2807692307692307	0.2807692307692307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_35	0.5270935960591133	0.5615763546798029	0.5270935960591133	0.5270935960591133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2512315270935961	0.0	0.0	0.0	0.0	0.0	0.0	0.5073891625615764	0.5566502463054187	0.5566502463054187	0.5320197044334976	0.8472906403940886	0.7832512315270936	0.7832512315270936	0.7832512315270936	0.5270935960591133	0.2118226600985221	0.3399014778325123	0.4630541871921182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.645320197044335	0.5270935960591133	0.5270935960591133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_36	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4193548387096774	0.5483870967741935	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032258064516129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
health_37	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
